Unique_id,climate,block,treatment,field_name,species_name,individual,functional_group,wet_weight_g,wet_weight_mg,dry_weight_g,dry_weight_mg,leaf_num,Area_leaf_1,Area_leaf_2,Area_Leaf_total_mm2,Average_Leaf_Area,image,Scan,Processor,Include_2017_90_analysis?,Notes,need_to_process_scans,Notes
Arid.Cattle Exclosure.N.3,Arid,2,Cattle Exclosure,N,Erodium sp.,3,forb,0.0902,90.2,0.017,17,2,215.577,132.603,348.18,174.09,,Scan 67.pdf,Astrid,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.N.4,Arid,2,Cattle Exclosure,N,Erodium sp.,4,forb,0.1437,143.7,0.032,32,2,309.216,158.292,467.508,233.754,,Scan 67.pdf,Astrid,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.N.5,Arid,2,Cattle Exclosure,N,Erodium sp.,5,forb,0.1209,120.9,0.027,27,2,216.179,172.484,388.663,194.3315,,Scan 66.pdf,Astrid,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.N.6,Arid,2,Cattle Exclosure,N,Erodium sp.,6,forb,0.0677,67.7,0.016,16,2,186.963,75.232,262.195,131.0975,,Scan 66.pdf,Astrid,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.N.7,Arid,2,Cattle Exclosure,N,Erodium sp.,7,forb,0.0264,26.4,0.006,6,2,38.218,88.45,126.668,63.334,,Scan 66.pdf,Astrid,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.N.8,Arid,2,Cattle Exclosure,N,Erodium sp.,8,forb,0.0422,42.2,0.006,6,2,128.102,103.158,231.26,115.63,,Scan 66.pdf,Astrid,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.N.9,Arid,2,Cattle Exclosure,N,Erodium sp.,9,forb,0.0281,28.1,0.007,7,2,101.466,54.847,156.313,78.1565,,Scan 66.pdf,Astrid,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.N.10,Arid,2,Cattle Exclosure,N,Erodium sp.,10,forb,0.0419,41.9,0.009,9,2,143.957,72.337,216.294,108.147,,Scan 66.pdf,Astrid,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.O.1,Arid,2,Cattle Exclosure,O,Festuca myuros,1,grass,NA,NA,0.005,5,2,47.367,40.449,87.816,43.908,,Scan 62.pdf,Astrid,,,,Erodium cicutarium
Arid.Cattle Exclosure.O.1,Arid,2,Cattle Exclosure,O,Festuca myuros,1,grass,0.1188,118.8,0.024,24,2,47.367,40.449,87.816,43.908,,Scan 62.pdf,Astrid,,,,Erodium cicutarium
Arid.Cattle Exclosure.O.2,Arid,2,Cattle Exclosure,O,Festuca myuros,2,grass,NA,NA,0.01,10,2,68.868,99.23,168.098,84.049,,Scan 68.pdf,Astrid,,,,Erodium cicutarium
Arid.Cattle Exclosure.O.3,Arid,2,Cattle Exclosure,O,Festuca myuros,3,grass,NA,NA,0.007,7,2,60.295,65.972,126.267,63.1335,,Scan 68.pdf,Astrid,,,,Erodium cicutarium
Arid.Cattle Exclosure.O.4,Arid,2,Cattle Exclosure,O,Festuca myuros,4,grass,NA,NA,0.003,3,2,38.992,42.032,81.024,40.512,,Scan 68.pdf,Astrid,,,,Erodium cicutarium
Arid.Cattle Exclosure.O.5,Arid,2,Cattle Exclosure,O,Festuca myuros,5,grass,NA,NA,0.003,3,2,25.66,40.999,66.659,33.3295,,Scan 68.pdf,Astrid,,,,Erodium cicutarium
Arid.Cattle Exclosure.O.6,Arid,2,Cattle Exclosure,O,Festuca myuros,6,grass,NA,NA,0.008,8,2,57.026,83.633,140.659,70.3295,,Scan 68.pdf,Astrid,,,,Erodium cicutarium
Arid.Cattle Exclosure.O.7,Arid,2,Cattle Exclosure,O,Festuca myuros,7,grass,NA,NA,0.001,1,1,43.551,NA,NA,NA,Scan 68,Scan 68.pdf,Astrid,,,,Erodium cicutarium
Arid.Cattle Exclosure.O.8,Arid,2,Cattle Exclosure,O,Festuca myuros,8,grass,NA,NA,0.003,3,2,25.316,24.256,49.572,24.786,,Scan 69.pdf,Astrid,,,,Erodium cicutarium
Arid.Cattle Exclosure.O.9,Arid,2,Cattle Exclosure,O,Festuca myuros,9,grass,NA,NA,0.007,7,2,38.362,37.588,75.95,37.975,,Scan 69.pdf,Astrid,,,,Erodium cicutarium
Arid.Cattle Exclosure.O.10,Arid,2,Cattle Exclosure,O,Festuca myuros,10,grass,NA,NA,0.004,4,2,21.159,11.898,33.057,16.5285,,Scan 69.pdf,Astrid,,,,Erodium cicutarium
Arid.Cattle Exclosure.blue stamen.1,Arid,2,Cattle Exclosure,blue stamen,Gilia tricolor,1,forb,0.0254,25.4,NA,NA,NA,NA,NA,NA,NA,,#N/A,,Yes,"Scan missing, called something else?",,Erodium cicutarium
Arid.Cattle Exclosure.blue stamen.2,Arid,2,Cattle Exclosure,blue stamen,Gilia tricolor,2,forb,0.0493,49.3,NA,NA,NA,NA,NA,NA,NA,,#N/A,,Yes,"Scan missing, called something else?",,Erodium cicutarium
Arid.Cattle Exclosure.blue stamen.3,Arid,2,Cattle Exclosure,blue stamen,Gilia tricolor,3,forb,0.0411,41.1,NA,NA,NA,NA,NA,NA,NA,,#N/A,,Yes,"Scan missing, called something else?",,Erodium cicutarium
Arid.Cattle Exclosure.blue stamen.4,Arid,2,Cattle Exclosure,blue stamen,Gilia tricolor,4,forb,0.0192,19.2,NA,NA,NA,NA,NA,NA,NA,,#N/A,,Yes,"Scan missing, called something else?",,Erodium cicutarium
Arid.Cattle Exclosure.blue stamen.5,Arid,2,Cattle Exclosure,blue stamen,Gilia tricolor,5,forb,0.0193,19.3,NA,NA,NA,NA,NA,NA,NA,,#N/A,,Yes,"Scan missing, called something else?",,Erodium cicutarium
Arid.Cattle Exclosure.blue stamen.6,Arid,2,Cattle Exclosure,blue stamen,Gilia tricolor,6,forb,0.0418,41.8,NA,NA,NA,NA,NA,NA,NA,,#N/A,,Yes,"Scan missing, called something else?",,Erodium cicutarium
Arid.Cattle Exclosure.blue stamen.7,Arid,2,Cattle Exclosure,blue stamen,Gilia tricolor,7,forb,0.02,20,NA,NA,NA,NA,NA,NA,NA,,#N/A,,Yes,"Scan missing, called something else?",,Erodium cicutarium
Arid.Cattle Exclosure.blue stamen.8,Arid,2,Cattle Exclosure,blue stamen,Gilia tricolor,8,forb,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A,,Yes,"Scan missing, called something else?",,Erodium cicutarium
Arid.Cattle Exclosure.blue stamen.9,Arid,2,Cattle Exclosure,blue stamen,Gilia tricolor,9,forb,0.0271,27.1,NA,NA,NA,NA,NA,NA,NA,,#N/A,,Yes,"Scan missing, called something else?",,Erodium cicutarium
Arid.Cattle Exclosure.blue stamen.10,Arid,2,Cattle Exclosure,blue stamen,Gilia tricolor,10,forb,0.011,11,NA,NA,NA,NA,NA,NA,NA,,#N/A,,Yes,"Scan missing, called something else?",,Erodium cicutarium
Arid.Cattle Exclosure.prickly stem.1,Arid,2,Cattle Exclosure,prickly stem,Hypochaeris glabra,1,forb,0.646,646,0.079,79,2,104.524,99.526,204.05,102.025,,Scan 35.pdf,Erin,,,,Erodium cicutarium
Arid.Cattle Exclosure.prickly stem.2,Arid,2,Cattle Exclosure,prickly stem,Hypochaeris glabra,2,forb,0.501,501,0.057,57,2,98.542,97.923,196.465,98.2325,,Scan 35.pdf,Erin,,,,Erodium cicutarium
Arid.Cattle Exclosure.prickly stem.3,Arid,2,Cattle Exclosure,prickly stem,Hypochaeris glabra,3,forb,0.367,367,0.048,48,2,113.532,98.643,212.175,106.0875,,Scan 38.pdf,Erin,,,,Erodium cicutarium
Arid.Cattle Exclosure.prickly stem.4,Arid,2,Cattle Exclosure,prickly stem,Hypochaeris glabra,4,forb,0.415,415,0.065,65,2,100.352,102.543,202.895,101.4475,,Scan 38.pdf,Erin,,,,Erodium brachycarpum
Arid.Cattle Exclosure.prickly stem.5,Arid,2,Cattle Exclosure,prickly stem,Hypochaeris glabra,5,forb,0.313,313,0.052,52,2,640.435,626.613,1267.048,633.524,,Scan 41.pdf,Astrid,,,,Erodium brachycarpum
Arid.Cattle Exclosure.prickly stem.6,Arid,2,Cattle Exclosure,prickly stem,Hypochaeris glabra,6,forb,0.473,473,0.068,68,2,670.277,750.506,1420.783,710.3915,,Scan 41.pdf,Astrid,,,,Erodium brachycarpum
Arid.Cattle Exclosure.prickly stem.7,Arid,2,Cattle Exclosure,prickly stem,Hypochaeris glabra,7,forb,0.18,180,0.027,27,2,372.187,396.472,768.659,384.3295,,Scan 42.pdf,Maggie,,,,Erodium brachycarpum
Arid.Cattle Exclosure.prickly stem.8,Arid,2,Cattle Exclosure,prickly stem,Hypochaeris glabra,8,forb,0.236,236,0.03,30,2,402.531,415.121,817.652,408.826,,Scan 42.pdf,Maggie,,,,Erodium brachycarpum
Arid.Cattle Exclosure.prickly stem.9,Arid,2,Cattle Exclosure,prickly stem,Hypochaeris glabra,9,forb,0.191,191,0.033,33,2,287.97,259.228,547.198,273.599,,Scan 42.pdf,Maggie,,,,Erodium brachycarpum
Arid.Cattle Exclosure.prickly stem.10,Arid,2,Cattle Exclosure,prickly stem,Hypochaeris glabra,10,forb,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A,NA,,,,Erodium brachycarpum
Arid.Cattle Exclosure.lupin.1,Arid,2,Cattle Exclosure,lupin,lupinus bicolor?,1,forb,0.148,148,0.03,30,2,96.139,102.341,198.48,99.24,,Scan 59.pdf,Erin,Yes,,,Erodium brachycarpum
Arid.Cattle Exclosure.lupin.2,Arid,2,Cattle Exclosure,lupin,lupinus bicolor?,2,forb,0.171,171,0.027,27,2,145.421,76.213,221.634,110.817,,Scan 59.pdf,Erin,Yes,,,Erodium brachycarpum
Arid.Cattle Exclosure.lupin.3,Arid,2,Cattle Exclosure,lupin,lupinus bicolor?,3,forb,0.13,130,0.022,22,2,89.012,60.328,149.34,74.67,,Scan 59.pdf,Erin,Yes,,,Erodium brachycarpum
Arid.Cattle Exclosure.lupin.4,Arid,2,Cattle Exclosure,lupin,lupinus bicolor?,4,forb,0.066,66,0.008,8,2,72.235,69.463,141.698,70.849,,Scan 59.pdf,Erin,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lupin.5,Arid,2,Cattle Exclosure,lupin,lupinus bicolor?,5,forb,0.103,103,0.018,18,2,49.132,63.169,112.301,56.1505,,Scan 59.pdf,Erin,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lupin.6,Arid,2,Cattle Exclosure,lupin,lupinus bicolor?,6,forb,0.091,91,0.019,19,2,99.392,98.134,197.526,98.763,,Scan 60.pdf,Erin,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lupin.7,Arid,2,Cattle Exclosure,lupin,lupinus bicolor?,7,forb,0.236,236,0.039,39,2,153.785,148.294,302.079,151.0395,,Scan 60.pdf,Erin,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lupin.8,Arid,2,Cattle Exclosure,lupin,lupinus bicolor?,8,forb,0.096,96,0.017,17,2,99.414,97.213,196.627,98.3135,,Scan 60.pdf,Erin,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lupin.9,Arid,2,Cattle Exclosure,lupin,lupinus bicolor?,9,forb,0.08,80,0.014,14,2,88.315,61.042,149.357,74.6785,,Scan 60.pdf,Erin,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lupin.10,Arid,2,Cattle Exclosure,lupin,lupinus bicolor?,10,forb,0.041,41,0.01,10,2,62.452,67.537,129.989,64.9945,,Scan 60.pdf,Erin,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.G.1,Arid,2,Cattle Exclosure,G,Medicago polymorpha,1,forb,0.008,8,0.008,8,,NA,NA,NA,NA,,CCF18042017_5.pdf,,,wet and dry weight are the same,,Erodium cicutarium
Arid.Cattle Exclosure.G.2,Arid,2,Cattle Exclosure,G,Medicago polymorpha,2,forb,0.015,15,0.015,15,,NA,NA,NA,NA,CCF18042017_11,CCF18042017_11.pdf,tbd,,wet and dry weight are the same,,Erodium cicutarium
Arid.Cattle Exclosure.G.3,Arid,2,Cattle Exclosure,G,Medicago polymorpha,3,forb,0.016,16,0.016,16,2,58.029,55.722,113.751,56.8755,,CCF18042017_11.pdf,Erin,,wet and dry weight are the same,,Erodium cicutarium
Arid.Cattle Exclosure.G.4,Arid,2,Cattle Exclosure,G,Medicago polymorpha,4,forb,NA,NA,0.013,13,2,58.201,57.914,116.115,58.0575,CCF18042017_11,CCF18042017_11.pdf,Erin,,wet and dry weight are the same,,Erodium cicutarium
Arid.Cattle Exclosure.G.5,Arid,2,Cattle Exclosure,G,Medicago polymorpha,5,forb,NA,NA,0.01,10,2,43.288,44.004,87.292,43.646,CCF18042017_11,CCF18042017_11.pdf,Erin,,wet and dry weight are the same,,Erodium cicutarium
Arid.Cattle Exclosure.G.6,Arid,2,Cattle Exclosure,G,Medicago polymorpha,6,forb,0.011,11,0.011,11,,NA,NA,NA,NA,,Scan 62.pdf,,,wet and dry weight are the same,,Erodium cicutarium
Arid.Cattle Exclosure.G.7,Arid,2,Cattle Exclosure,G,Medicago polymorpha,7,forb,NA,NA,0.011,11,,NA,NA,NA,NA,,Scan 62.pdf,,,wet and dry weight are the same,,Erodium cicutarium
Arid.Cattle Exclosure.G.8,Arid,2,Cattle Exclosure,G,Medicago polymorpha,8,forb,0.013,13,0.013,13,2,83.135,84.023,167.158,83.579,,Scan 61.pdf,Erin,,wet and dry weight are the same,,Erodium cicutarium
Arid.Cattle Exclosure.G.9,Arid,2,Cattle Exclosure,G,Medicago polymorpha,9,forb,0.012,12,0.012,12,2,85.013,90.316,175.329,87.6645,,Scan 61.pdf,Erin,,wet and dry weight are the same,,Erodium cicutarium
Arid.Cattle Exclosure.G.10,Arid,2,Cattle Exclosure,G,Medicago polymorpha,10,forb,0.007,7,0.007,7,2,78.321,79.029,157.35,78.675,,Scan 61.pdf,Erin,,wet and dry weight are the same,,Erodium cicutarium
Arid.Cattle Exclosure.popcorn flower.1,Arid,2,Cattle Exclosure,popcorn flower,Plagiobothrys nothofulvus,1,forb,0.03,30,0.011,11,2,38.408,37.141,75.549,37.7745,Scan 16,Scan 16.pdf,Maggie,,,,Erodium cicutarium
Arid.Cattle Exclosure.popcorn flower.2,Arid,2,Cattle Exclosure,popcorn flower,Plagiobothrys nothofulvus,2,forb,0.034,34,0.025,25,2,21.783,71.456,93.239,46.6195,Scan 16,Scan 16.pdf,Maggie,,,,Erodium cicutarium
Arid.Cattle Exclosure.popcorn flower.3,Arid,2,Cattle Exclosure,popcorn flower,Plagiobothrys nothofulvus,3,forb,0.028,28,0.006,6,2,24.376,40.819,65.195,32.5975,Scan 15.pdf,Scan 15.pdf,Maggie,,,,Erodium cicutarium
Arid.Cattle Exclosure.popcorn flower.4,Arid,2,Cattle Exclosure,popcorn flower,Plagiobothrys nothofulvus,4,forb,0.028,28,0.065,65,1,32.583,NA,32.583,32.583,Scan 15.pdf,Scan 15.pdf,Maggie,,,,Erodium cicutarium
Arid.Cattle Exclosure.popcorn flower.5,Arid,2,Cattle Exclosure,popcorn flower,Plagiobothrys nothofulvus,5,forb,0.0025,2.5,0.052,52,2,4.028,5.187,9.215,4.6075,Scan 15.pdf,Scan 15.pdf,Maggie,,Duplicate weights (two envelopes exist?),,Erodium cicutarium
Arid.Cattle Exclosure.popcorn flower.5,Arid,2,Cattle Exclosure,popcorn flower,Plagiobothrys nothofulvus,5,forb,0.011,11,0.0001,0.1,2,4.028,5.187,9.215,4.6075,Scan 15.pdf,Scan 15.pdf,Maggie,,Duplicate weights (two envelopes exist?),,Erodium cicutarium
Arid.Cattle Exclosure.popcorn flower.6,Arid,2,Cattle Exclosure,popcorn flower,Plagiobothrys nothofulvus,6,forb,0.0053,5.3,0.068,68,2,10.114,9.047,19.161,9.5805,Scan 52,Scan 15.pdf,Maggie,,,,Erodium cicutarium
Arid.Cattle Exclosure.popcorn flower.7,Arid,2,Cattle Exclosure,popcorn flower,Plagiobothrys nothofulvus,7,forb,0.0135,13.5,0.027,27,2,18.368,25.318,43.686,21.843,Scan 14,Scan 14.pdf,Maggie,,,,Erodium cicutarium
Arid.Cattle Exclosure.popcorn flower.8,Arid,2,Cattle Exclosure,popcorn flower,Plagiobothrys nothofulvus,8,forb,0.0083,8.3,0.03,30,2,11.116,10.297,21.413,10.7065,Scan 14,Scan 14.pdf,Maggie,,,,Erodium cicutarium
Arid.Cattle Exclosure.popcorn flower.9,Arid,2,Cattle Exclosure,popcorn flower,Plagiobothrys nothofulvus,9,forb,0.0163,16.3,0.033,33,2,34.25,26.605,60.855,30.4275,Scan 14,Scan 14.pdf,Maggie,,,,Erodium cicutarium
Arid.Cattle Exclosure.popcorn flower.10,Arid,2,Cattle Exclosure,popcorn flower,Plagiobothrys nothofulvus,10,forb,0.0195,19.5,0.054,54,2,49.515,26.343,75.858,37.929,Scan 14,Scan 14.pdf,Maggie,,,,Erodium cicutarium
Arid.Cattle Exclosure.B.1,Arid,2,Cattle Exclosure,B,Trifolium microcephalum,1,forb,0.025,25,0.004,4,,55.257,65.196,120.453,NA,CCF18042017_6,CCF18042017_6.pdf,Angela,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.B.2,Arid,2,Cattle Exclosure,B,Trifolium microcephalum,2,forb,0.044,44,0.009,9,,110.996,97.048,208.044,NA,CCF18042017_6,CCF18042017_6.pdf,Angela,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.B.3,Arid,2,Cattle Exclosure,B,Trifolium microcephalum,3,forb,0.033,33,0.006,6,,68.743,84.384,153.127,NA,CCF18042017_6,CCF18042017_6.pdf,Angela,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.B.4,Arid,2,Cattle Exclosure,B,Trifolium microcephalum,4,forb,0.05,50,0.008,8,,115.703,115.025,230.728,NA,CCF18042017_6,CCF18042017_6.pdf,Angela,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.B.5,Arid,2,Cattle Exclosure,B,Trifolium microcephalum,5,forb,0.024,24,0.005,5,,54.565,65.247,119.812,NA,CCF18042017_6,CCF18042017_6.pdf,Angela,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.B.6,Arid,2,Cattle Exclosure,B,Trifolium microcephalum,6,forb,0.024,24,0.003,3,,62.868,46.744,109.612,NA,CCF18042017_6,CCF18042017_6.pdf,Angela,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.B.7,Arid,2,Cattle Exclosure,B,Trifolium microcephalum,7,forb,0.035,35,0.006,6,,81.358,68.685,150.043,NA,CCF18042017_5,CCF18042017_5.pdf,Angela,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.B.8,Arid,2,Cattle Exclosure,B,Trifolium microcephalum,8,forb,0.026,26,0.004,4,,71.39,44.37,115.76,NA,CCF18042017_5,CCF18042017_5.pdf,Angela,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.B.9,Arid,2,Cattle Exclosure,B,Trifolium microcephalum,9,forb,0.018,18,0.005,5,,37.272,43.371,80.643,NA,CCF18042017_5,CCF18042017_5.pdf,Angela,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lotus.1,Arid,2,Cattle Exclosure,lotus,Triteleia ixioides,1,forb,1.04,1040,0.174,174,2,NA,NA,1873.099,936.5495,,Scan 80.pdf,Astrid,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lotus.2,Arid,2,Cattle Exclosure,lotus,Triteleia ixioides,2,forb,2.24,2240,0.384,384,2,NA,NA,3669.561,1834.7805,,Scan 80.pdf,Astrid,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lotus.3,Arid,2,Cattle Exclosure,lotus,Triteleia ixioides,3,forb,1.56,1560,0.331,331,2,NA,NA,6090.152,3045.076,,Scan 90.pdf,,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lotus.4,Arid,2,Cattle Exclosure,lotus,Triteleia ixioides,4,forb,1.13,1130,0.135,135,2,992.4531,441.4951,1433.9482,716.9741,,Scan 81.pdf,tbd,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lotus.5,Arid,2,Cattle Exclosure,lotus,Triteleia ixioides,5,forb,0.72,720,0.184,184,2,477.2417,772.1376,1249.3793,624.68965,,Scan 82.pdf,tbd,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lotus.6,Arid,2,Cattle Exclosure,lotus,Triteleia ixioides,6,forb,1.99,1990,0.414,414,2,NA,NA,3440.108,1720.054,,Scan 83.pdf,Astrid,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lotus.7,Arid,2,Cattle Exclosure,lotus,Triteleia ixioides,7,forb,1.31,1310,0.234,234,2,NA,NA,2569.716,1284.858,,Scan 83.pdf,Astrid,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lotus.8,Arid,2,Cattle Exclosure,lotus,Triteleia ixioides,8,forb,2.57,2570,0.5,500,2,NA,NA,2428.369,1214.1845,,Scan 84.pdf,Astrid,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lotus.9,Arid,2,Cattle Exclosure,lotus,Triteleia ixioides,9,forb,1.28,1280,0.202,202,2,NA,NA,3933.753,1966.8765,,Scan 84.pdf,Astrid,Yes,,,Erodium cicutarium
Arid.Cattle Exclosure.lotus.10,Arid,2,Cattle Exclosure,lotus,Triteleia ixioides,10,forb,0.416,416,0.132,132,2,1191.973,1145.7502,2337.7232,1168.8616,,Scan 85.pdf,tbd,Yes,,,Erodium cicutarium
Arid.Control.2.1,Arid,2,Control,2,,1,forb,0.0165,16.5,0.004,4,2,38.422,43.683,82.105,41.0525,Scan 54,Scan 53.pdf,Erin,,,,Erodium cicutarium
Arid.Control.2.2,Arid,2,Control,2,,2,forb,0.0047,4.7,0.001,1,1,16.944,NA,16.944,16.944,Scan 54,Scan 53.pdf,Erin,,,,Erodium cicutarium
Arid.Control.2.3,Arid,2,Control,2,,3,forb,0.0051,5.1,0.0001,0.1,2,31.623,17.742,49.365,24.6825,Scan 54,Scan 53.pdf,Erin,,"SLA too big, Dry weight too small?",,Erodium cicutarium
Arid.Control.2.4,Arid,2,Control,2,,4,forb,0.0123,12.3,0.003,3,2,52.673,32.857,85.53,42.765,Scan 54,Scan 53.pdf,Erin,,,,Erodium cicutarium
Arid.Control.2.5,Arid,2,Control,2,,5,forb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A,NA,,,,Erodium cicutarium
Arid.Control.2.6,Arid,2,Control,2,,6,forb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A,NA,,,,Erodium cicutarium
Arid.Control.2.7,Arid,2,Control,2,,7,forb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A,NA,,,,Erodium cicutarium
Arid.Control.2.8,Arid,2,Control,2,,8,forb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A,NA,,,,Erodium cicutarium
Arid.Control.2.9,Arid,2,Control,2,,9,forb,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A,NA,,,,Erodium cicutarium
Arid.Control.2.10,Arid,2,Control,2,,10,forb,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A,NA,,,,Erodium cicutarium
Arid.Full Exclosure.2.1,Arid,2,Full Exclosure,2,,1,forb,0.0292,29.2,0.009,9,2,NA,NA,NA,NA,CCF16042017_81,CCF16042017_81.pdf,tbd,,scan needs editing,,Erodium cicutarium
Arid.Full Exclosure.2.2,Arid,2,Full Exclosure,2,,2,forb,0.0508,50.8,0.004,4,2,NA,NA,111.228,55.614,,CCF16042017_82.pdf,Maggie,,re-calculated area,,Erodium cicutarium
Arid.Full Exclosure.2.3,Arid,2,Full Exclosure,2,,3,forb,0.0366,36.6,0.002,2,2,NA,NA,103.228,51.614,,CCF16042017_82.pdf,Maggie,,re-calculated area,,Erodium cicutarium
Arid.Full Exclosure.2.4,Arid,2,Full Exclosure,2,,4,forb,0.0224,22.4,0.003,3,2,NA,NA,68.621,34.3105,,CCF16042017_82.pdf,Maggie,,re-calculated area,,
Arid.Full Exclosure.2.5,Arid,2,Full Exclosure,2,,5,forb,0.015,15,0.002,2,2,22.648,16.309,38.957,19.4785,,CCF16042017_82.pdf,Maggie,,re-calculated area,,
Arid.Full Exclosure.2.6,Arid,2,Full Exclosure,2,,6,forb,0.0128,12.8,0.005,5,2,21.567,20.983,42.55,21.275,,CCF16042017_83.pdf,Erin,,,,
Arid.Full Exclosure.2.7,Arid,2,Full Exclosure,2,,7,forb,0.0161,16.1,0.005,5,2,25.739,19.052,44.791,22.3955,,CCF16042017_83.pdf,Erin,,,,
Arid.Full Exclosure.2.8,Arid,2,Full Exclosure,2,,8,forb,0.025,25,0.002,2,2,NA,NA,38.021,19.0105,,CCF16042017_83.pdf,Erin,,,,
Arid.Full Exclosure.2.9,Arid,2,Full Exclosure,2,,9,forb,0.0206,20.6,0.006,6,2,NA,NA,41.395,20.6975,,CCF16042017_83.pdf,Erin,,,,
Arid.Full Exclosure.2.10,Arid,2,Full Exclosure,2,,10,forb,0.0049,4.9,0.007,7,1,NA,NA,NA,NA,,CCF16042017_84.pdf,tbd,,,,
Arid.Cattle Exclosure.3.1,Arid,2,Cattle Exclosure,3,,1,forb,0.1188,118.8,0.024,24,2,197.428,132.947,330.375,165.1875,,Scan 69.pdf,Astrid,,,,
Arid.Cattle Exclosure.3.2,Arid,2,Cattle Exclosure,3,,2,forb,0.1087,108.7,0.022,22,2,144.329,98.542,242.871,121.4355,,Scan 69.pdf,Astrid,,,,
Arid.Cattle Exclosure.3.3,Arid,2,Cattle Exclosure,3,,3,forb,0.1665,166.5,0.03,30,2,206.545,168.069,374.614,187.307,,Scan 69.pdf,Astrid,,,,
Arid.Cattle Exclosure.3.4,Arid,2,Cattle Exclosure,3,,4,forb,0.0548,54.8,0.008,8,2,91.001,82.773,173.774,86.887,,Scan 71.pdf,Astrid,,,,
Arid.Cattle Exclosure.3.5,Arid,2,Cattle Exclosure,3,,5,forb,0.0791,79.1,0.014,14,2,125.321,92.263,217.584,108.792,,Scan 71.pdf,Astrid,,,,
Arid.Cattle Exclosure.3.6,Arid,2,Cattle Exclosure,3,,6,forb,0.0671,67.1,0.011,11,2,70.416,113.25,183.666,91.833,,Scan 71.pdf,Astrid,,,,
Arid.Cattle Exclosure.3.7,Arid,2,Cattle Exclosure,3,,7,forb,0.0492,49.2,0.009,9,2,61.671,96.994,158.665,79.3325,,Scan 71.pdf,Astrid,,,,
Arid.Cattle Exclosure.3.8,Arid,2,Cattle Exclosure,3,,8,forb,0.0639,63.9,0.008,8,2,105.05,91.89,196.94,98.47,,Scan 71.pdf,Astrid,,,,
Arid.Cattle Exclosure.3.9,Arid,2,Cattle Exclosure,3,,9,forb,0.1267,126.7,0.019,19,2,133.549,162.535,296.084,148.042,,Scan 71.pdf,Astrid,,,,
Arid.Cattle Exclosure.3.10,Arid,2,Cattle Exclosure,3,,10,forb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A,NA,,,,
Arid.Control.4.5,Arid,2,Control,4,,5,,NA,NA,0.039,39,2,NA,NA,NA,NA,,#N/A,,,There is not species 4…?,,
Arid.Control.5.1,Arid,2,Control,5,,1,grass,0.0149,14.9,0.006,6,2,27.668,48.027,75.695,37.8475,Scan 37,Scan 37.pdf,Maggie,,,,
Arid.Control.5.2,Arid,2,Control,5,,2,grass,0.0106,10.6,0.009,9,2,65.164,78.752,143.916,71.958,Scan 36,Scan 36.pdf,Maggie,,,,
Arid.Control.5.3,Arid,2,Control,5,,3,grass,0.0206,20.6,0.013,13,2,84.392,96.21,180.602,90.301,,Scan 36.pdf,Maggie,,,,
